t	P	cov	vg_HEreg_noa.mean	vg_HEreg_noa.CI95l	vg_HEreg_noa.CI95r	vg_HEreg_adj.mean	vg_HEreg_adj.CI95l	vg_HEreg_adj.CI95r	exp.vg	va.term1	va.term2	va.term3	va.term4	vg_GRMvarX_ganc.mean	vg_GRMvarX_ganc.CI95l	vg_GRMvarX_ganc.CI95r	vg_GRMvarX_noa.mean	vg_GRMvarX_noa.CI95l	vg_GRMvarX_noa.CI95r	vg_GRMvarX_gcta.mean	vg_GRMvarX_gcta.CI95l	vg_GRMvarX_gcta.CI95r	vg_GRMld_ganc.mean	vg_GRMld_ganc.CI95l	vg_GRMld_ganc.CI95r	vg_GRMld_noa.mean	vg_GRMld_noa.CI95l	vg_GRMld_noa.CI95r
15	0.9	zero	0.66858324	0.64106589	0.70075515	0.13237104	0.13003172	0.13470798	1.02754862794284	0.938769629831376	0.0602298671698117	0.028007053395487	0.000542077546161321	0.15564014	0.15358937	0.15829249	0.74052265	0.711841	0.78432436	0.74078482	0.70458275	0.77705521	0.9704413	0.960145	0.9791723	1.0197917	1.0109618	1.0288224
16	0	neg	0.99058125	0.97764231	1.0045377	0.98963341	0.97534195	1.00348152	0.998999082	0.938770132	0.060229868	9.19e-07	-1.84e-06	0.99032676	0.97361946	1.00486251	0.98998372	0.97582268	1.00706823	0.99179076	0.97796945	1.00737905	0.994011	0.9861116	1.0025193	0.9952607	0.9877024	1.0043351
16	0	pos	1.00236195	0.98933017	1.01858496	1.0012448	0.98705703	1.0192067	0.999016355	0.938770132	0.060229868	9.19e-07	1.54e-05	1.00128111	0.98540965	1.01804648	1.00267026	0.98695107	1.01579124	1.00173093	0.9854588	1.01745015	0.9998998	0.9902234	1.0082425	1.0014497	0.9925872	1.0094469
16	0	zero	0.99266507	0.98018441	1.00831568	0.99668352	0.98456365	1.00696793	0.999031392842517	0.938769958089124	0.0602298644773967	3.09708343603308e-05	5.99441635488942e-07	0.99612642	0.98380382	1.00978607	0.99211184	0.98108236	1.00502202	0.99576423	0.98377191	1.0087302	0.9964419	0.9901265	1.0029094	0.9922275	0.9860326	0.9986943
16	0.9	neg	0.12197401	0.12070249	0.12310125	0.14323554	0.14158751	0.14543091	0.972509247	0.938770132	0.060229868	0.026508771	-0.052999524	0.16704322	0.16514153	0.16891554	0.14276146	0.14062809	0.14427396	0.14253864	0.14081315	0.14375535	0.9725609	0.9648204	0.9792106	0.9726902	0.9645086	0.9810955
16	0.9	pos	5.50509295	5.39158727	5.59894052	0.13976153	0.13745882	0.14222667	1.470748835	0.938770132	0.060229868	0.026508771	0.445240064	0.16329593	0.16076859	0.1658372	5.99970148	5.87110051	6.14967127	5.98828749	5.83920201	6.1382366	0.9593047	0.9502021	0.971877	1.4677394	1.452216	1.4848294
16	0.9	zero	0.715125	0.65644121	0.77505507	0.14331582	0.1402965	0.14610002	1.02616161550563	0.938769713884945	0.0602298666425485	0.0266462949613946	0.000515740016737751	0.16738525	0.16436012	0.17090339	0.78465898	0.7295306	0.84882476	0.78907663	0.73413945	0.84554624	0.9708704	0.9613825	0.9814223	1.0216685	1.0063996	1.0354146
17	0	neg	0.9968937	0.98219338	1.01209486	0.99460303	0.98054948	1.00939444	0.998999541	0.938770132	0.060229868	4.6e-07	-9.19e-07	0.99560217	0.98208382	1.00998118	0.99618489	0.98181643	1.0109147	0.99608909	0.98194245	1.00826622	0.9991949	0.992807	1.0049183	0.9988867	0.9911994	1.0060661
17	0	pos	0.99070174	0.97581677	1.00589127	0.98960391	0.9727743	1.0047894	0.999008178	0.938770132	0.060229868	4.6e-07	7.72e-06	0.98945996	0.96798506	1.00926793	0.99090374	0.97320284	1.01255788	0.99084276	0.97371176	1.01085628	0.9920515	0.9787829	1.0011905	0.9937197	0.9830868	1.0042002
17	0	zero	0.98389939	0.96779769	1.00093448	0.98839286	0.97288467	1.00403797	0.999030905053836	0.938769915552306	0.0602298658338088	3.05327060747293e-05	5.90961646444433e-07	0.98730256	0.97334381	1.0037696	0.98294942	0.96868735	0.99510713	0.98853634	0.97387951	1.00197799	0.9905406	0.9809272	0.9997544	0.9867596	0.9770095	0.9950302
